사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022010500100152,2022년 1월 5일 12시,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,32세,상해없음,이륜,남,42세,경상
2022010500100153,2022년 1월 5일 12시,수요일,부산광역시 사상구 주례동,경상사고,0,0,1,0,차대차 - 추돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,이륜,남,23세,경상
2022010500100177,2022년 1월 5일 13시,수요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,59세,상해없음,자전거,남,79세,중상
2022010500100234,2022년 1월 5일 16시,수요일,부산광역시 금정구 노포동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,남,33세,경상
2.02201E+15,2022년 1월 5일 18시,수요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승합,남,60세,경상
2022010500100301,2022년 1월 5일 18시,수요일,부산광역시 사상구 엄궁동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,단일로 - 기타,이륜,남,26세,상해없음,보행자,여,48세,중상
2022010500100412,2022년 1월 5일 21시,수요일,부산광역시 부산진구 양정동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,68세,경상
2022010500100413,2022년 1월 5일 21시,수요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,22세,경상,승용,남,41세,상해없음
2022010500100448,2022년 1월 5일 22시,수요일,부산광역시 동구 초량동,사망사고,1,0,2,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,기타 - 기타,승용,남,66세,상해없음,승용,남,70세,사망
2022010500100449,2022년 1월 5일 22시,수요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대사람 - 차도통행중,신호위반,젖음/습기,비,교차로 - 교차로부근,이륜,남,28세,기타불명,보행자,남,51세,중상
2022010600100003,2022년 1월 6일 00시,목요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,29세,상해없음,보행자,남,23세,경상
2022010600100008,2022년 1월 6일 01시,목요일,부산광역시 강서구 대저1동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,72세,경상,화물,남,53세,상해없음
2022010600100031,2022년 1월 6일 06시,목요일,부산광역시 영도구 청학동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,경상,승용,여,55세,경상
2022010600100065,2022년 1월 6일 08시,목요일,부산광역시 금정구 금사동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,남,28세,경상
2.02201E+15,2022년 1월 6일 09시,목요일,부산광역시 중구 중앙동4가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,35세,경상
2.02201E+15,2022년 1월 6일 11시,목요일,부산광역시 북구 금곡동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,58세,경상
2022010600100162,2022년 1월 6일 11시,목요일,부산광역시 부산진구 부전동,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,44세,경상,승용,남,67세,중상
2022010600100163,2022년 1월 6일 11시,목요일,부산광역시 부산진구 범전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,78세,상해없음,승용,여,58세,경상
2022010600100164,2022년 1월 6일 11시,목요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,이륜,남,34세,경상
2022010600100165,2022년 1월 6일 11시,목요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,46세,경상
2022010600100198,2022년 1월 6일 12시,목요일,부산광역시 동구 수정동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,70세,상해없음,보행자,여,76세,중상
2022010600100226,2022년 1월 6일 13시,목요일,부산광역시 서구 부민동1가,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,59세,상해없음,승용,남,51세,경상
2022010600100289,2022년 1월 6일 15시,목요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,44세,상해없음,보행자,남,79세,경상
2.02201E+15,2022년 1월 6일 15시,목요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,29세,상해없음,이륜,남,36세,중상
2022010600100326,2022년 1월 6일 16시,목요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,여,62세,경상
2022010600100354,2022년 1월 6일 17시,목요일,부산광역시 서구 충무동1가,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,43세,경상,승용,남,46세,상해없음
2022010600100355,2022년 1월 6일 17시,목요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,여,31세,경상
2.02201E+15,2022년 1월 6일 18시,목요일,부산광역시 해운대구 우동,경상사고,0,0,2,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,승용,남,31세,부상신고
2022010600100391,2022년 1월 6일 18시,목요일,부산광역시 해운대구 우동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,44세,부상신고,승용,여,43세,상해없음
2022010600100392,2022년 1월 6일 18시,목요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,49세,경상
2022010600100442,2022년 1월 6일 19시,목요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,승용,남,38세,중상
2022010600100443,2022년 1월 6일 19시,목요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,이륜,남,31세,중상
2022010600100444,2022년 1월 6일 19시,목요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,64세,상해없음,보행자,여,24세,경상
2022010600100469,2022년 1월 6일 20시,목요일,부산광역시 해운대구 중동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승용,남,58세,경상
2022010600100494,2022년 1월 6일 21시,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,63세,상해없음,보행자,여,38세,경상
2022010600100533,2022년 1월 6일 22시,목요일,부산광역시 중구 보수동2가,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,50세,상해없음,보행자,남,26세,경상
2022010600100534,2022년 1월 6일 22시,목요일,부산광역시 동구 수정동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,이륜,남,22세,중상
2022010600100535,2022년 1월 6일 22시,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,62세,상해없음,승용,남,30세,경상
2022010600100536,2022년 1월 6일 22시,목요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,68세,상해없음,,,,
2022010600100551,2022년 1월 6일 23시,목요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,46세,경상
2022010700100022,2022년 1월 7일 04시,금요일,부산광역시 금정구 서동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,67세,상해없음,보행자,남,72세,중상
2022010700100035,2022년 1월 7일 06시,금요일,부산광역시 남구 문현동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,남,66세,중상
2022010700100077,2022년 1월 7일 08시,금요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,31세,경상
2022010700100078,2022년 1월 7일 08시,금요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,건설기계,남,42세,경상
2022010700100079,2022년 1월 7일 08시,금요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,35세,경상
2022010700100103,2022년 1월 7일 09시,금요일,부산광역시 수영구 수영동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,47세,상해없음,보행자,남,59세,경상
2022010700100126,2022년 1월 7일 10시,금요일,부산광역시 동구 좌천동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,74세,경상
2022010700100127,2022년 1월 7일 10시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,40세,경상
2022010700100145,2022년 1월 7일 11시,금요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,남,29세,경상
2022010700100146,2022년 1월 7일 11시,금요일,부산광역시 금정구 구서동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,60세,부상신고,승용,여,52세,상해없음
2022010700100147,2022년 1월 7일 11시,금요일,부산광역시 금정구 부곡동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,60세,상해없음,보행자,여,63세,중상
2022010700100226,2022년 1월 7일 13시,금요일,부산광역시 남구 용호동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승합,남,57세,상해없음
2022010700100227,2022년 1월 7일 13시,금요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,건설기계,남,53세,경상
2022010700100228,2022년 1월 7일 13시,금요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,승용,여,40세,중상
2022010700100229,2022년 1월 7일 13시,금요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,승용,남,52세,경상
2.02201E+15,2022년 1월 7일 13시,금요일,부산광역시 금정구 서동,경상사고,0,0,1,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,60세,부상신고,승용,여,51세,경상
2022010700100261,2022년 1월 7일 14시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,승용,남,32세,중상
2022010700100262,2022년 1월 7일 14시,금요일,부산광역시 사상구 모라동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,보행자,남,45세,경상
2022010700100297,2022년 1월 7일 15시,금요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,39세,상해없음,보행자,여,55세,경상
2022010700100298,2022년 1월 7일 15시,금요일,부산광역시 강서구 생곡동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,61세,경상
